"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"8374","Meet ‚ÄúDragon Lady‚Äù, a 55 years old transgender who got her ear and nose removed to look like a dragon https://t.co/hGFBC5ZCzD","2016-09-18 20:38:24",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8375","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 18:13:28",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"8376","RT @The__Prototype: ""The baby born to a transgender couple"" would have worked, you know? https://t.co/S1BRbibaiz","2016-09-23 17:35:19",NA,NA,"TRUE","FALSE","17","0","FALSE",1
"8377","What you're seeing in Charlotte right now is obviously what happens when transgender people can't use the bathroom.","2016-09-22 03:54:46",NA,NA,"FALSE","FALSE","58","141","FALSE",1
"8378","Transgender former Navy SEAL says TSA humiliated her @CNN https://t.co/tU4V76PoOC  no ones fault but its own.  I don't buy into this crap","2016-09-22 15:56:50",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"8379","It's definitely not a show with a token transgender individual living among a sea of cisgender folk. There's a lot of interaction.","2016-09-19 01:54:16",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8380","Kellie Maloney, former boxing manager of Lennox Lewis to speak at transgender conference https://t.co/ElYvxyrhg3","2016-09-20 18:45:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8381","Emmys 2016: Transparent star Jeffrey Tambor demands Hollywood 'give transgender talent a‚Ä¶ https://t.co/8IlfINs1pp https://t.co/AMXEQz8IsS","2016-09-19 01:25:43",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8382","BBC News - #Transgender #soldier becomes first #woman on #Army front line https://t.co/wAJcaRDOng","2016-09-17 16:16:40",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8383","RT @GrrlSweat: Double wombo combo a white nationalist who doesn't believe in transgender ppl amazing I love northwest","2016-09-19 20:35:26",NA,NA,"TRUE","FALSE","1","0","FALSE",2
"8384","RT @HillaryHoosiers: Some of the comments on this post make me sick. Transgender people have so far to go. Support and empower them. https:‚Ä¶","2016-09-21 16:30:24",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"8385","RT @The__Prototype: ""The baby born to a transgender couple"" would have worked, you know? https://t.co/S1BRbibaiz","2016-09-23 17:32:59",NA,NA,"TRUE","FALSE","17","0","FALSE",1
"8386","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:33:11",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8387","I ‚ù§Ô∏è'd my lil brother,&amp; I thank @MsIsisKing 4 helping me understand transgender &amp; I ‚ù§Ô∏è my lil sis Ì†ΩÌ≤Øx's more. #Strut https://t.co/RjysmkRnWA","2016-09-21 02:39:02",NA,NA,"FALSE","FALSE","1","3","FALSE",0
"8388","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:57:44",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8389","@ShagMeFrida Stats on high rate of ""sex workers"" among transwomen; https://t.co/Lw5CrGp9U0","2016-09-21 02:25:47",NA,NA,"FALSE","FALSE","0","3","FALSE",0
"8390","@h3h3productions What's your opinion on transgender bathrooms?","2016-09-20 23:17:33",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8391","RT @theblaze: U.S. Navy to require all sailors to undergo transgender education training by 2017: https://t.co/T51sSLfJX3","2016-09-21 00:02:28",NA,NA,"TRUE","FALSE","33","0","FALSE",0
"8392","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:27:18",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"8393","RT @KittenKoder: #transgender youth need real medicine, not religion, not bullshit ""cures"" that cause harm.","2016-09-22 09:31:50",NA,NA,"TRUE","FALSE","3","0","FALSE",-2
"8394","RT @IdentityZine: Wis. transgender boy who won right to run for prom king, wins right to use boys‚Äô bathroom for the time being.  https://t.‚Ä¶","2016-09-22 09:19:57",NA,NA,"TRUE","FALSE","3","0","FALSE",4
"8395","I liked a @YouTube video from @_patrickhunter_ https://t.co/Xa3HxIfjJj Against Me! - Transgender Dysphoria Blues [Bass Cover]","2016-09-21 06:10:58",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8396","RT @splcenter: HUD Extends Nondiscrimination Protection at Homeless Shelters to Transgender People https://t.co/zNJAB8arvt https://t.co/gOR‚Ä¶","2016-09-21 23:37:14",NA,NA,"TRUE","FALSE","42","0","FALSE",1
"8397","RT @socialenemy_: PASS THIS ON.

The first transgender suicide hotline is now up and running in the U.S. You can reach Trans Lifeline at 87‚Ä¶","2016-09-17 21:02:30",NA,NA,"TRUE","FALSE","6498","0","FALSE",-1
"8398","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 05:01:53",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8399","Now that people are more likely to come out the transgender estimate has gone up to 1.4 million adults!!! That's nearly double the 2010 est.","2016-09-20 13:27:33",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8400","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/uolCPP49V4","2016-09-16 10:07:18",NA,NA,"FALSE","FALSE","1","1","FALSE",-2
"8401","RT @socialenemy_: PASS THIS ON.

The first transgender suicide hotline is now up and running in the U.S. You can reach Trans Lifeline at 87‚Ä¶","2016-09-17 21:02:30",NA,NA,"TRUE","FALSE","6498","0","FALSE",-1
"8402","The Navy Begins Mandatory Transgender Behavioral Training! https://t.co/FZJMHjAkkw via @ConstitutionNat","2016-09-22 14:55:08",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8403","Finding the right medical professionals can be difficult for trans people. Genderis website wants to make it... https://t.co/puneO3J9AI","2016-09-23 15:53:50",NA,NA,"FALSE","FALSE","1","3","FALSE",0
"8404","@ThatAdamKid My friend wants to start a band called Groin Anomaly but that's cuz she's transgender MTF and keeps getting random checks. ‚úàÌ†ΩÌ±ÆÌ†ΩÌ∏ü","2016-09-14 16:48:31",NA,NA,"FALSE","FALSE","0","5","FALSE",0
"8405","Breaking: Federal Judge Rules Wisconsin School Must Stop Discriminating Against Transgender Teen Boy https://t.co/gMSzSfdPAK","2016-09-21 03:03:25",NA,NA,"FALSE","FALSE","1","6","FALSE",-1
"8406","https://t.co/OjeK4bW2A2

Will it ever get better for LGBTQ students? Sure hope so! :(  #MBU373","2016-09-18 19:25:12",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8407","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 18:07:55",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"8408","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:35:08",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"8409","Ì†æÌ¥ñ MN Christians want transgender people to ""ask them first"" before using the bathroom 
https://t.co/DcqUeLlTDd","2016-09-20 15:07:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8410","Transgender Activists Need To Get Over Their Brophobia https://t.co/O9T8IZQFD9","2016-09-22 15:56:04",NA,NA,"FALSE","FALSE","5","3","FALSE",0
"8411","RT @lorenaoneil: Jeffrey Tambor: ""I would not be unhappy were I the last cisgender male to play a female transgender on television.""
https:‚Ä¶","2016-09-19 01:50:32",NA,NA,"TRUE","FALSE","35","0","FALSE",-1
"8412","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/3oqQn8PYVH","2016-09-20 07:07:15",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"8413","RT @musicalmelissa: Jeffrey Tambor ‚ù§Ô∏è Give transgender people a chance. #Emmys","2016-09-19 00:55:03",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8414","Why can't we have a third bathroom option where transgender people and nonbinary people can go to the bathroom without all the harassment","2016-09-17 16:08:45",NA,NA,"FALSE","FALSE","0","1","FALSE",-1
"8415","Double wombo combo a white nationalist who doesn't believe in transgender ppl amazing I love northwest","2016-09-19 20:35:19",NA,NA,"FALSE","FALSE","1","2","FALSE",2
"8416","Ready for this new training at work. No one knows. #translife #transgender #lgbt","2016-09-21 16:28:51",NA,NA,"FALSE","FALSE","0","1","FALSE",2
"8417","RT @TLDEF: Photos from Europe's largest pageant for transgender from the weekend https://t.co/0sEjvUU5UN via @washingtonpost","2016-09-23 17:32:57",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"8418","RT @The__Prototype: ""The baby born to a transgender couple"" would have worked, you know? https://t.co/S1BRbibaiz","2016-09-23 17:32:59",NA,NA,"TRUE","FALSE","17","0","FALSE",1
"8419","@ShagMeFrida Stats on high rate of ""sex workers"" among transwomen; https://t.co/Lw5CrGp9U0","2016-09-21 02:25:47",NA,NA,"FALSE","FALSE","0","3","FALSE",0
"8420","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:57:35",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8421","@ShagMeFrida (I omitted the one transman killed)https://t.co/XRSKunpIjY","2016-09-21 02:21:26",NA,NA,"FALSE","FALSE","0","2","FALSE",0
"8422","i believe that cis &amp; trans actors can play transgender roles. but i would also like to see more trans actors. i wanna see their stories.","2016-09-20 23:05:20",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8423","OMG! Texas Urges Court To Ban Enforcement Of All Federal Pro-Transgender Restroom Policies In Workplaces https://t.co/yi21bYk4z2","2016-09-20 23:39:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8424","RT @The__Prototype: ""The baby born to a transgender couple"" would have worked, you know? https://t.co/S1BRbibaiz","2016-09-23 17:26:39",NA,NA,"TRUE","FALSE","17","0","FALSE",1
"8425","#transgender youth need real medicine, not religion, not bullshit ""cures"" that cause harm.","2016-09-22 09:21:49",NA,NA,"FALSE","FALSE","3","8","FALSE",-2
"8426","RT @IdentityZine: Wis. transgender boy who won right to run for prom king, wins right to use boys‚Äô bathroom for the time being.  https://t.‚Ä¶","2016-09-22 09:19:02",NA,NA,"TRUE","FALSE","3","0","FALSE",4
"8427","All sissies should be
#crossdresser #transvestite #sissy #crossdressing #transgender #cd #trap #tgirl #femboy‚Ä¶ https://t.co/eQBFkwghP1","2016-09-21 05:22:25",NA,NA,"FALSE","FALSE","1","4","FALSE",-1
"8428","RT @splcenter: HUD Extends Nondiscrimination Protection at Homeless Shelters to Transgender People https://t.co/zNJAB8arvt https://t.co/gOR‚Ä¶","2016-09-21 23:36:04",NA,NA,"TRUE","FALSE","42","0","FALSE",1
"8429","Tragedy in Turkey: Transgender Woman Raped And Set On Fire https://t.co/jWSSULmM4W","2016-09-17 19:40:00",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"8430","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 05:00:58",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8431","Transgender student's suit against school district advances https://t.co/NNOIk2ThQl","2016-09-20 13:20:19",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8432","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-16 09:02:26",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8433","Tragedy in Turkey: Transgender Woman Raped And Set On Fire https://t.co/jWSSULmM4W","2016-09-17 19:40:00",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"8434","Outlining something for this: https://t.co/9JtOiDCU0d","2016-09-22 14:42:52",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8435","@BellatrixCarrie it is, they could of just used the word transgender to make it clear. I think they do this on purpose.","2016-09-23 15:45:31",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8436","RT @AUORLGBT: Love wins. #gay #isu #GSA #kind community #transgender https://t.co/Qm8phjaRe5","2016-09-14 14:43:31",NA,NA,"TRUE","FALSE","1","0","FALSE",2
"8437","Transgender actress Alexis Arquette died from a heart attack; had battled HIV for 29 years  https://t.co/N0xGUJRgUv","2016-09-21 02:30:05",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"8438","Transgender woman Crystal Edmonds slain in Baltimore

 https://t.co/6zrhau5TIy","2016-09-18 18:20:25",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8439","TruthÌ†ΩÌπåÌ†ºÌøº #transgender #transpride https://t.co/IJISgNWSAh","2016-09-22 18:03:53",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8440","RT @The__Prototype: ""The baby born to a transgender couple"" would have worked, you know? https://t.co/S1BRbibaiz","2016-09-23 17:34:48",NA,NA,"TRUE","FALSE","17","0","FALSE",1
"8441","This is the Cleveland Aquarium's solution to #transgender bathroom issues.  I applaud the creativity. https://t.co/uksEDkhiG5","2016-09-20 12:39:55",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8442","Transgender Activists Need To Get Over Their Brophobia, @Tracinski writes. https://t.co/OrWxQQIgyO","2016-09-22 15:55:05",NA,NA,"FALSE","FALSE","8","11","FALSE",0
"8443","TRANSPARENT is actually a really good show because it spotlights transgender actors and actresses as of S2","2016-09-19 01:49:19",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8444","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-19 08:11:45",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"8445","Jeffrey Tambor ‚ù§Ô∏è Give transgender people a chance. #Emmys","2016-09-19 00:54:53",NA,NA,"FALSE","FALSE","1","2","FALSE",0
"8446","@HappilyLiberal @killermuses @realDonaldTrump threaten to withhold fed $$ to schools who don't have transgender bathrooms. Bc they want","2016-09-17 14:16:53",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8447","RT @AliceBarrNBC5: Meet Marilyn Morrison #transgender 8-yr-old who walked in @dallasprideorg Parade:""I can make then accept me"" @NBCDFW htt‚Ä¶","2016-09-19 19:32:08",NA,NA,"TRUE","FALSE","10","0","FALSE",0
"8448","So, NC will never get any funding money again? No transgender bathrooms and a black police officer had to take down‚Ä¶ https://t.co/dWIVR4iQo6","2016-09-21 16:20:46",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8449","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:33",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8450","RT @TLDEF: Photos from Europe's largest pageant for transgender from the weekend https://t.co/0sEjvUU5UN via @washingtonpost","2016-09-23 17:32:57",NA,NA,"TRUE","FALSE","4","0","FALSE",0
"8451","@ShagMeFrida (I omitted the one transman killed)https://t.co/XRSKunpIjY","2016-09-21 02:21:26",NA,NA,"FALSE","FALSE","0","2","FALSE",0
"8452","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:57:33",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8453","I hate ppl who treat transgender w/disrespect.This is my lil sis born male &amp; I ‚ù§Ô∏è her 2 deaf. @MsIsisKing #Strut https://t.co/eETttrVmin","2016-09-21 02:18:31",NA,NA,"FALSE","FALSE","0","3","FALSE",-3
"8454","Trial begins for transgender woman brutally murdered in Fort Myers - NBC2 News: NBC2 NewsTrial begins for tra... https://t.co/IU30xbOJDb","2016-09-20 22:50:10",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8455","Transgender 8-YEAR-OLD Featured in Dallas Pride Parade #dallas #bhivelabs https://t.co/MdjzKU5LFh","2016-09-20 23:33:08",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8456","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:26:31",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"8457","#QueeringYoga the #documentary! RT!!! #lgbtq #trans #yoga #yogay #community #healing #qtpoc #transgender #film

https://t.co/gSwLuxHVNJ","2016-09-22 08:53:52",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8458","Wis. transgender boy who won right to run for prom king, wins right to use boys‚Äô bathroom for the time being.  https://t.co/bbHuLuUfFz","2016-09-22 09:17:53",NA,NA,"FALSE","FALSE","3","7","FALSE",4
"8459","Stop and read: https://t.co/CzEqZrMsnl https://t.co/muPQ0j1RV5","2016-09-21 04:39:43",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8460","RT @splcenter: HUD Extends Nondiscrimination Protection at Homeless Shelters to Transgender People https://t.co/zNJAB8arvt https://t.co/gOR‚Ä¶","2016-09-21 23:34:46",NA,NA,"TRUE","FALSE","42","0","FALSE",1
"8461","Crystal Edmonds, Baltimore transgender woman, is 2... https://t.co/waYzcZQH9c https://t.co/upLeMPgXPa","2016-09-17 17:52:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8462","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:59:38",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8463","Philippines' first transgender politician delivers emotional speech on anti-discrimination bill https://t.co/dpuGp1WVCM","2016-09-20 12:14:20",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8464","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-15 03:09:45",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8465","Crystal Edmonds, Baltimore transgender woman, is 2... https://t.co/waYzcZQH9c https://t.co/upLeMPgXPa","2016-09-17 17:52:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8466","N. C. Correct. Transgender Restrooms Not Civil Right - American Thinker - https://t.co/OoktTwgWbI #PJNET 888 - https://t.co/cN9gWf21HB","2016-09-22 14:26:10",NA,NA,"FALSE","FALSE","0","1","FALSE",2
"8467","wouldnt it be easier if u just say they're transgender???? https://t.co/lPa0b6EWxr","2016-09-23 15:44:13",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8468","Love wins. #gay #isu #GSA #kind community #transgender https://t.co/Qm8phjaRe5","2016-09-14 14:31:13",NA,NA,"FALSE","FALSE","1","2","FALSE",2
"8469","Stop the Federal Military's Transgender Policy https://t.co/kgwXyx9wjO","2016-09-21 02:21:15",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8470","RT @TalkListenAct: World Health Organization is moving towards declassifying #transgender identity as a mental disorder: https://t.co/lsqMc‚Ä¶","2016-09-18 14:54:40",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"8471","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 18:03:29",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"8472","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:34:47",NA,NA,"TRUE","FALSE","707","0","FALSE",-2
"8473","@BeausBoy not even transgender people understand it Tbh","2016-09-20 10:15:38",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8474","#Henry Gleaves #sentenced for killing transgender #prostitute - Sep 22 @ 11:54 AM ET  https://t.co/CbmxCoChfe","2016-09-22 15:55:04",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8475","@DavidInAlief Yeah. But this year is just about transgender stuff because they solved all the issues talked about previous years.","2016-09-19 01:40:43",NA,NA,"FALSE","FALSE","0","1","FALSE",-1
"8476","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-18 11:14:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8477","@emmycommission @AceyIllu0 HOLD UP RUBY IS A TRANSGENDER?! https://t.co/ZNWynPdLOh","2016-09-18 23:17:21",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8478","RT @AustenLionheart: It's OFFICIAL! A transgender theology resource is coming to stores near you, Spring 2018, written by yours truly!! Ì†ºÌæâÌ†ºÌæâÌ†ºÌæâ‚Ä¶","2016-09-17 14:02:30",NA,NA,"TRUE","FALSE","35","0","FALSE",0
"8479","Pretty impressed that our company admits Transgender clients.","2016-09-19 18:57:01",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8480","RT @TransNewsGirl: In Louisiana, #Transgender woman raped inside Orleans Parish jail with guard absent for over an hour https://t.co/KRcxvQ‚Ä¶","2016-09-21 16:11:25",NA,NA,"TRUE","FALSE","2","0","FALSE",-1
"8481","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:27",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8482","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:33",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8483","I hate ppl who treat transgender w/disrespect.This is my lil sis born male &amp; I ‚ù§Ô∏è her 2 deaf. @MsIsisKing #Strut https://t.co/eETttrVmin","2016-09-21 02:18:31",NA,NA,"FALSE","FALSE","0","3","FALSE",-3
"8484","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:57:29",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8485","RT @SF_DPH: free webinar: PrEP for Transgender and gender non-conforming individuals https://t.co/f1FcSdqztJ #PrEPTalkSF https://t.co/8mGcB‚Ä¶","2016-09-21 02:14:49",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"8486","Broward to host transgender group's conference for second year https://t.co/4BlTdt8DOJ","2016-09-20 22:44:03",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8487","RT @FTDominicG: See I don't care if the world knows I'm transgender, I care about how your going to treat me after finding out.","2016-09-20 23:30:28",NA,NA,"TRUE","FALSE","186","0","FALSE",0
"8488","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:25:53",NA,NA,"TRUE","FALSE","702","0","FALSE",-2
"8489","My womanhood got upped today by my doctor. #trans #transgender https://t.co/UfgyGM7sKw","2016-09-22 06:51:46",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8490","Transgender ex-SEAL says TSA humiliated her: https://t.co/MNPcGhwdqs","2016-09-22 08:47:34",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8491","RT @gdhiers: Breaking: Federal Judge Rules Wisconsin School Must Stop Discriminating Against Transgender Teen Boy https://t.co/DIsmQaGUWt","2016-09-21 04:25:08",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"8492","RT @splcenter: HUD Extends Nondiscrimination Protection at Homeless Shelters to Transgender People https://t.co/zNJAB8arvt https://t.co/gOR‚Ä¶","2016-09-21 23:34:34",NA,NA,"TRUE","FALSE","42","0","FALSE",1
"8493","From He to She in First Grade https://t.co/O5owMlr4Yo many faceted r we humanbeings","2016-09-17 17:21:10",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8494","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:59:34",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8495","Churches Forced To Confront Transgender Agenda https://t.co/UgTsDpcy7W via @po_st","2016-09-20 03:55:32",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8496","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/hurfTR0e8Z https://t.co/fb23GmQrSv","2016-09-14 18:46:46",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"8497","From He to She in First Grade https://t.co/O5owMlr4Yo many faceted r we humanbeings","2016-09-17 17:21:10",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8498","This will be recorded in women's crime stats. Men commit circa 90% of crime. This does not change when they become‚Ä¶ https://t.co/VSjyHIkQ1i","2016-09-22 14:25:26",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"8499","Transgender Brother And Sister Who Changed Sexes With Parents Permission https://t.co/bpcX7k5and","2016-09-23 15:40:00",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8500","RT @USocialWork: #Undocumented #transgender activist @JennicetG packed the room for our 1st #SocialJustice event of the year. #LGBTQ https:‚Ä¶","2016-09-14 04:43:20",NA,NA,"TRUE","FALSE","4","0","FALSE",-1
"8501","Breaking: Federal Judge Rules Wisconsin School Must Stop Discriminating Against Transgender Teen Boy https://t.co/rwUtgYOM4S","2016-09-21 01:38:48",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8502","If anyone should want Islam banned it should be liberals, because Islam does not allow for LGBT rights or transgender bathrooms!!!","2016-09-18 14:00:25",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8503","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-22 18:01:06",NA,NA,"TRUE","FALSE","1266","0","FALSE",-1
"8504","RT @eTheHustla: Trans people aren't making this transgender stuff up, before it was called transgender is was called other things","2016-09-23 17:34:17",NA,NA,"TRUE","FALSE","5","0","FALSE",0
"8505","Sea Change

A little over two months ago, the American military lifted its ban on transgender troops.  A week... https://t.co/frjHLwMaHZ","2016-09-18 18:05:44",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8506","7 Transgender Celebrities That Will Amaze And Inspire You https://t.co/o6RYJPwodu","2016-09-22 15:51:18",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8507","TIME: Jeffrey Tambor says he ""would not be unhappy were I the last cisgender male to play a female transgender"" https://t.co/hIEaXbrdiU","2016-09-19 01:37:22",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8508","""As a Catholic school, our principal mission is to form students in the faith and we must always be true to the... https://t.co/Q8yECK18iz","2016-09-16 16:31:32",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8509","RT @Electro_Dasher: Super religious people basically say I don't exist.
Yes I do.
And being transgender isn't a mental illness","2016-09-18 18:48:35",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8510","I identified as ftm transgender off and on for ~8 months off and on until I realized being gay is totally normal","2016-09-17 12:47:58",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8511","Okla pushing transgender propaganda at 10-year-old students https://t.co/sGOca16rzl @OKFaithLeaders @trentengland @BrianGHobbs","2016-09-19 18:40:48",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8512","Transgender &amp; Transgenre: Inside Hollywood‚Äôs First Trans Screwball Farce https://t.co/1SXEzC8LNq #dino_71pgh #LGBT","2016-09-21 16:03:16",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8513","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:22",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
"8514","RT @HollyGoNightly1: Could've saved this bullshit and wrote ""transgender couple has child"".  Y'all are trash. https://t.co/LKx71reRwU","2016-09-23 17:32:27",NA,NA,"TRUE","FALSE","700","0","FALSE",-2
