"","tweet","date","lat","lon","isretweet","retweeted","retweetcount","favoritecount","favorited","score"
"8634","7 Transgender Celebrities That Will Amaze And Inspire You https://t.co/LHN53k9lix &gt;","2016-09-27 10:47:20",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8635","Transgender ex-SEAL says TSA humiliated her: A self-described ""professional traveler,"" Kristin Beck knows the... https://t.co/8YPqeM9PZV","2016-09-22 15:35:59",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8636","""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtgC5vShz","2016-09-18 11:14:29",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8637","RT @mnmsba: Federal court orders Wisconsin district to accommodate transgender student https://t.co/ECbPZv5NBD","2016-09-23 12:56:16",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"8638","RT @serpentenial: Ideation final! This is my favorite one to date I think #comics #LGBT #transgender https://t.co/W2h51exjg0","2016-09-21 20:24:14",NA,NA,"TRUE","FALSE","109","0","FALSE",1
"8639","RT @Jamie_French: Recording the Halloween episode of the Approximate Podcast. https://t.co/fFOy9YzL3a #leather #transgender #approximatepod‚Ä¶","2016-09-22 04:52:30",NA,NA,"TRUE","FALSE","5","0","FALSE",0
"8640","Punished by a Transgender T-Rex Warrior","2016-09-26 12:42:24",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8641","RT @TLDEF: Mother sues hospital for discrimination of transgender son https://t.co/vyzX67Kmfz via @Reuters","2016-09-27 19:12:54",NA,NA,"TRUE","FALSE","8","0","FALSE",-2
"8642","RT @GMA: 12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric: https://t.co/xYdmdbFOKi ht‚Ä¶","2016-09-27 19:20:31",NA,NA,"TRUE","FALSE","18","0","FALSE",0
"8643","RT @TransLawCenter: This New York Fashion Week Was HUGE for #Trans Representation #NYFW https://t.co/btHi9gg0Eo https://t.co/0S2xstROgJ","2016-09-25 01:56:37",NA,NA,"TRUE","FALSE","11","0","FALSE",0
"8644","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:56:46",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8645","My husband just asked me ""is heterosexual when a man thinks he's stuck in woman's body?"" no honey that's transgender","2016-09-25 02:20:07",NA,NA,"FALSE","FALSE","0","2","FALSE",-1
"8646","Brody Jenner: Father is a republican transgender who doesn't support gay marriage. He's a rich white male commentin‚Ä¶ https://t.co/5s7sawU4lV","2016-09-26 03:50:45",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8647","Local school district is hearing testimony on elementary transgender children using the bathroom https://t.co/TlPQQdCyTl","2016-09-27 00:43:08",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8648","10 Rules You Should Follow Before Dating A Transgender Woman https://t.co/Na3ZmujgkK","2016-09-27 18:19:59",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8649","Tips For Transgender Allies

https://t.co/jOUgwd3xLg

#transgender #trans #lgbt #lgbtq https://t.co/djpWKWPvnX","2016-09-25 03:00:08",NA,NA,"FALSE","FALSE","10","29","FALSE",0
"8650","RT @Variety: The upcoming episode of @ModernFam will feature the first transgender child actor as a friend of Lily's. https://t.co/xfV8uqCZ‚Ä¶","2016-09-27 12:18:16",NA,NA,"TRUE","FALSE","106","0","FALSE",1
"8651","RT @statepress: Breakdowns and breakthroughs of a transgender student @ASU
https://t.co/aDztBhdYpG
via @shawnatruong_ https://t.co/t2OirZn5‚Ä¶","2016-09-23 16:17:09",NA,NA,"TRUE","FALSE","6","0","FALSE",1
"8652","Ever use a Porta-Potty? Did U think abt transgender? Time 4 CHANGE NC! @PatMcCroryNC has 2 GO PPL! @FlipItDem‚Ä¶ https://t.co/QH2QyeQqwB","2016-09-26 22:59:05",NA,NA,"FALSE","FALSE","5","5","FALSE",0
"8653","RT @fgtmarina: or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 21:34:30",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8654","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 05:01:56",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8655","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-21 00:52:57",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"8656","Transgender former Navy SEAL says TSA humiliated her https://t.co/n90NB01D7D","2016-09-22 10:45:47",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8657","RT @fgtmarina: or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 21:34:30",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8658","""Modern Family"" Casts First Openly Transgender Child Actor https://t.co/Qt40QVUYHG via @NewNowNext","2016-09-26 18:42:59",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8659","RT @MelodyMonae: Hi Guy'sÌ†ΩÌ∏ç #Transgender #Trans #Shemale #Tgirl #Ladyboy https://t.co/JPw0nXHLV3","2016-09-27 01:35:14",NA,NA,"TRUE","FALSE","82","0","FALSE",0
"8660","@CNN I'll bet it comes out that this kid and his parents perpetrated a hoax to capitalize on the trendy transgender issue.","2016-09-27 20:36:35",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8661","RT @Catchbundy: @TAXSTONE reading the websites principles its focus is more about gay and transgender rights than ""black rights""","2016-09-25 14:34:26",NA,NA,"TRUE","FALSE","11","0","FALSE",0
"8662","RT @fgtmarina: or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 23:43:40",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8663","I liked a @YouTube video https://t.co/ceX6WzKns5 The Transgender Fight For Safe Bathrooms","2016-09-26 14:52:36",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8664","Ohio Judge Upholds Federal Rules for Transgender Students https://t.co/CNUF3dEBee via @intelligencer","2016-09-27 19:20:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8665","Planned Parenthood Expands Services to Transgender Patients in Florida https://t.co/mQun8TEBA0","2016-09-26 18:33:27",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8666","'Modern Family' Casts Transgender Child Actor - Hollywood Reporter https://t.co/ZLLiNb4Xr7","2016-09-27 10:41:48",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8667","Transgender ex-SEAL says TSA humiliated her: A self-described ""professional traveler,"" Kristin Beck knows the... https://t.co/wGsnP44dlB","2016-09-22 15:28:07",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8668","""Modern Family"" Casts Its First Openly Transgender Child Actor https://t.co/Mh2HVkffOc via @NewNowNext","2016-09-27 19:27:59",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8669","Federal court orders Wisconsin district to accommodate transgender student https://t.co/ECbPZv5NBD","2016-09-23 12:50:48",NA,NA,"FALSE","FALSE","3","2","FALSE",0
"8670","RT @serpentenial: Ideation final! This is my favorite one to date I think #comics #LGBT #transgender https://t.co/W2h51exjg0","2016-09-21 20:17:38",NA,NA,"TRUE","FALSE","109","0","FALSE",1
"8671","Recording the Halloween episode of the Approximate Podcast. https://t.co/fFOy9YzL3a #leather #transgender‚Ä¶ https://t.co/MwndnVZ4js","2016-09-22 04:51:34",NA,NA,"FALSE","FALSE","5","22","FALSE",0
"8672","[News] [Thailand] Transgender rights takes step forward: Bangkok Post, Thailand Transgender rights takes step... https://t.co/8IjnP1x9gm","2016-09-26 12:28:22",NA,NA,"FALSE","FALSE","1","0","FALSE",0
"8673","RT @LGBTProgress: 25,000 transgender voters may face significant barriers to voting or disenfranchisement in the upcoming election: https:/‚Ä¶","2016-09-27 19:12:42",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"8674","RT @THETonyMorrison: 12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric: https://t.co/C‚Ä¶","2016-09-27 19:20:30",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8675","@markmasseygca4 @FoxNews lol what can we expect from transgender encouraging Hollywood insider","2016-09-25 01:16:30",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8676","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:56:00",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8677","RT @TransLawCenter: This New York Fashion Week Was HUGE for #Trans Representation #NYFW https://t.co/btHi9gg0Eo https://t.co/0S2xstROgJ","2016-09-25 01:56:37",NA,NA,"TRUE","FALSE","11","0","FALSE",0
"8678","RT @OrlandoWeekly: Orlando woman will take her gun into Target bathrooms to protect herself from trans people https://t.co/PRsuo458zY https‚Ä¶","2016-09-26 03:20:25",NA,NA,"TRUE","FALSE","1563","0","FALSE",1
"8679","Modern Family To Feature First Openly Transgender Child Actors On An Upcoming Episode https://t.co/fKIfUIoRiq https://t.co/1ETYG16Nm5","2016-09-27 00:42:28",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8680","JT is my brother - i just asked him about being in my memoir about my transition since it affected him, too ‚ù§Ô∏è‚Ä¶ https://t.co/moxBv0CaHA","2016-09-27 18:17:50",NA,NA,"FALSE","FALSE","3","50","FALSE",0
"8681","Look at what I got myself today!!! #Tease #GirlsLikeUs #Transgender https://t.co/6onJZxLjxc","2016-09-25 02:33:56",NA,NA,"FALSE","FALSE","0","3","FALSE",-1
"8682","RT @MarcSnetiker: If you love someone whom Trump considers on the fringe of society‚Äîsomeone female or gay or black or Latino or Asian or tr‚Ä¶","2016-09-27 12:17:05",NA,NA,"TRUE","FALSE","1020","0","FALSE",2
"8683","Breakdowns and breakthroughs of a transgender student @ASU
https://t.co/aDztBhdYpG
via @shawnatruong_ https://t.co/t2OirZn5HR","2016-09-23 16:00:29",NA,NA,"FALSE","FALSE","6","18","FALSE",1
"8684","HUD Issues Regulation to Allow Transgender People Access to Shelters Based on ‚ÄòGender Identity‚Äô https://t.co/Kftbt7e2sA","2016-09-26 22:50:41",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8685","RT @fgtmarina: or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 21:32:07",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8686","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 05:01:53",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8687","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-21 00:50:44",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"8688","@shanedawson @MsBlaireWhite @mileysrcyrs they hate her because they hate transgender conservatives","2016-09-20 22:43:56",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"8689","RT @fgtmarina: or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 21:32:07",NA,NA,"TRUE","FALSE","19","0","FALSE",0
"8690","Of 9 million LGBT adults in the U.S., 700k identify as transgender. 90% reported harassment or discrimination at work #ILSHRM16","2016-09-26 18:31:58",NA,NA,"FALSE","FALSE","1","1","FALSE",-1
"8691","RT @MelodyMonae: Meow!!Ì†ΩÌ∏ª #Transgender #Trans #Tgirl #Transgirl #Shemale #Tranny #Chaturbate #Cammodel #YourTgirlCrush https://t.co/QhaCB9MX‚Ä¶","2016-09-27 01:34:22",NA,NA,"TRUE","FALSE","129","0","FALSE",0
"8692","RT @TruthSeeker2115: Transgender movement by zionist lie! 8yr old Trans actor. Only 00.03% Identify by Trans #MKultra #USA is shameful http‚Ä¶","2016-09-27 19:50:21",NA,NA,"TRUE","FALSE","1","0","FALSE",-2
"8693","RT @Catchbundy: @TAXSTONE reading the websites principles its focus is more about gay and transgender rights than ""black rights""","2016-09-25 14:23:21",NA,NA,"TRUE","FALSE","11","0","FALSE",0
"8694","This is very wrong Women‚Äôs shelters must admit ‚Äòtransgender‚Äô men:Obama admin rule | News | LifeSite https://t.co/SmDbLU6QZd petition signers","2016-09-23 23:42:50",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8695","Miley Cyrus stood by a male-to-female transgender fan for 8 years while she was transitioning. I'm living.","2016-09-26 14:51:17",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8696","12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric:‚Ä¶ https://t.co/gLU0XOZAJo","2016-09-27 19:20:14",NA,NA,"FALSE","FALSE","18","61","FALSE",0
"8697","Transgender Indoctrination Forced on Military Personnel and Public Schools https://t.co/oAlRqTeMle via @ConstitutionNat","2016-09-25 19:59:18",NA,NA,"FALSE","FALSE","0","1","FALSE",-1
"8698","Modern Family will feature a transgender child actor in a forthcoming episode https://t.co/nz9b7IBCk0","2016-09-27 10:37:45",NA,NA,"FALSE","FALSE","0","1","FALSE",1
"8699","Law enforcement and the transgender community, training video ... https://t.co/8osHH8v35V","2016-09-22 14:43:27",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8700","Modern Family Will Feature First Openly Transgender Child Actor On TV! https://t.co/0vTsD8rebn","2016-09-27 07:57:42",NA,NA,"FALSE","FALSE","0","0","FALSE",2
"8701","#difference between transgender and transexual cassidy clay nude https://t.co/BBbohXbkuD","2016-09-22 23:00:13",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8702","I get such a thrill when I see ""Intersex"" &amp; ""Transgender"" options for gender qs in surveys. Normalization of queer identities ftw.","2016-09-21 20:09:05",NA,NA,"FALSE","FALSE","0","2","FALSE",1
"8703","RT @Jamie_French: Recording the Halloween episode of the Approximate Podcast. https://t.co/fFOy9YzL3a #leather #transgender #approximatepod‚Ä¶","2016-09-22 04:49:30",NA,NA,"TRUE","FALSE","7","0","FALSE",0
"8704","RT @TransNewsGirl: In Nebraska, For #transgender students, acceptance goes beyond a bathroom stall https://t.co/RmKQkJXRMC #trans #LGBT","2016-09-26 11:36:22",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"8705","RT @mix1073DC: #ModernFamily adds an 8-year-old #transgender character this week! https://t.co/lfPW8HfPZ9  Jackson Millarker plays Lily's f‚Ä¶","2016-09-27 19:12:19",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8706","RT @GMA: 12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric: https://t.co/xYdmdbFOKi ht‚Ä¶","2016-09-27 19:20:27",NA,NA,"TRUE","FALSE","18","0","FALSE",0
"8707","RT @unbreakablepenn: In the USA today, the government is required to pay for transgender surgery but NOT for poor women's abortions. #misog‚Ä¶","2016-09-25 00:50:18",NA,NA,"TRUE","FALSE","16","0","FALSE",-1
"8708","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:55:36",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8709","@markmasseygca4 @FoxNews lol what can we expect from transgender encouraging Hollywood insider","2016-09-25 01:16:30",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8710","RT @OrlandoWeekly: Orlando woman will take her gun into Target bathrooms to protect herself from trans people https://t.co/PRsuo458zY https‚Ä¶","2016-09-26 03:16:37",NA,NA,"TRUE","FALSE","1563","0","FALSE",1
"8711",".@DSISD parent Grant Tate says kids don't care about transgender bathroom issue. Says fear comes from adults.","2016-09-27 00:40:05",NA,NA,"FALSE","FALSE","0","0","FALSE",-2
"8712","A Transgender Child Actor Will Guest Star On Wednesday Night's 'Modern Family': A transgender child actor will gue‚Ä¶ https://t.co/PRibRegBbe","2016-09-27 18:17:48",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8713","RT @TRANZGENDR: Transgender Books for Kids and Teens

https://t.co/kx21wDUmRN

#transgender #transisbeautiful #lgbtq #lgbt https://t.co/TPW‚Ä¶","2016-09-25 01:59:33",NA,NA,"TRUE","FALSE","21","0","FALSE",0
"8714","RT @PerezHilton: .@ModernFam will feature first openly transgender child actor on television! Meet #JacksonMillarker! https://t.co/45eVIdkS‚Ä¶","2016-09-27 12:16:48",NA,NA,"TRUE","FALSE","66","0","FALSE",1
"8715","Throwing a medical lifeline to the transgender community     - CNET https://t.co/CAZBXEUKAl","2016-09-23 15:53:15",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8716","RT @mypauljenkins: https://t.co/xails6f7xq

Pleased to see this today - word is getting out. :)","2016-09-26 22:47:33",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"8717","RT @KansanNews: A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern: https://t.co/S‚Ä¶","2016-09-23 21:20:13",NA,NA,"TRUE","FALSE","4","0","FALSE",-2
"8718","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 05:00:58",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8719","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-21 00:43:09",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"8720","""Blackness troubles gender ... Blackness makes for gender trouble."" https://t.co/EGS2zVegA3 https://t.co/3oqQn8PYVH","2016-09-20 07:07:15",NA,NA,"FALSE","FALSE","0","1","FALSE",-2
"8721","RT @KansanNews: A transgender woman was harassed on Jayhawk Boulevard Tuesday night &amp; #KU campus groups are raising concern: https://t.co/S‚Ä¶","2016-09-23 21:20:13",NA,NA,"TRUE","FALSE","4","0","FALSE",-2
"8722","RT @JennJacques: Biological sex will no longer determine restroom accessibility in thousands of federally operated facilities. https://t.co‚Ä¶","2016-09-26 18:31:12",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"8723","RT @ClevelandClinic: .@CUngerMD explains why the transgender community needs more comprehensive care: https://t.co/lKCvpBfkEL","2016-09-27 01:23:59",NA,NA,"TRUE","FALSE","16","0","FALSE",1
"8724","Transgender movement by zionist lie! 8yr old Trans actor. Only 00.03% Identify by Trans #MKultra #USA is shameful https://t.co/IyMFGYdDUY","2016-09-27 19:37:18",NA,NA,"FALSE","FALSE","1","0","FALSE",-2
"8725","RT @Catchbundy: @TAXSTONE reading the websites principles its focus is more about gay and transgender rights than ""black rights""","2016-09-25 14:19:19",NA,NA,"TRUE","FALSE","11","0","FALSE",0
"8726",".@OutFrontCNN Is @PARISDENNARD #transgender? He seems extremely feminine. I think he may also be #transracial. He ain't no black guy. #CNN","2016-09-23 23:40:19",NA,NA,"FALSE","FALSE","0","1","FALSE",0
"8727","I liked a @YouTube video https://t.co/90GS5qqt8s Transgender-Cisgender Couples Talk About Their Relationships","2016-09-26 14:46:55",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8728","12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric:‚Ä¶ https://t.co/izPctKhIFd","2016-09-27 19:20:14",NA,NA,"FALSE","FALSE","1","5","FALSE",0
"8729","Will this Mississippi murder be the first federal hate crime with a transgender victim?

https://t.co/6p0F7zgwec https://t.co/T2ihOT3ugl","2016-09-24 21:00:33",NA,NA,"FALSE","FALSE","0","1","FALSE",-3
"8730","#contentmarketing #marketing #seo RT pjforguk: Baritone turns mezzo #soprano in Seattle‚Äôs transgender #opera https://t.co/RS5pf9ld9h","2016-09-27 10:34:36",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8731","I'm glad my boss likes listening to how transgender lives work.","2016-09-22 14:28:09",NA,NA,"FALSE","FALSE","0","2","FALSE",3
"8732","Really good article on this issue: Pledging change: the transgender college students integrating Greek life https://t.co/1nppeqhIf4","2016-09-26 15:33:25",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8733","$500,000 Awarded to A.O. Fox for Transgender Studies! https://t.co/MNij7mDhVA @cnynewscom","2016-09-22 16:31:58",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8734","RT @wprnews: Wisconsin transgender student scores victory in school bathroom case https://t.co/wovxhc9mKp","2016-09-21 20:07:13",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"8735","Recording the Halloween episode of the Approximate Podcast. https://t.co/fFOy9YzL3a #leather #transgender‚Ä¶ https://t.co/VZCdWLhQJi","2016-09-22 04:39:03",NA,NA,"FALSE","FALSE","7","30","FALSE",0
"8736","RT @TransNewsGirl: In the USA, Supreme Court has reasons to duck #transgender rights fight https://t.co/v6EoMaufnf #trans #LGBT","2016-09-26 11:35:53",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"8737","25,000 transgender voters may face significant barriers to voting or disenfranchisement in the upcoming election: https://t.co/m6ggnz48fW","2016-09-27 19:12:01",NA,NA,"FALSE","FALSE","2","1","FALSE",1
"8738","Ohio Judge Upholds Federal Rules for Transgender Students https://t.co/CNUF3dEBee via @intelligencer","2016-09-27 19:20:17",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8739","@Uuneya @valeriekeefe As my miscarriages have informed mine.  But I don't discriminate against so called #breeders.  https://t.co/2twmqx1jPp","2016-09-25 00:50:01",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8740","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:55:23",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8741","RT @unbreakablepenn: In the USA today, the government is required to pay for transgender surgery but NOT for poor women's abortions. #misog‚Ä¶","2016-09-25 00:50:18",NA,NA,"TRUE","FALSE","16","0","FALSE",-1
"8742","Brady Trial: #Video shows when transgender victim was set on fire https://t.co/jR6d0KmWGj https://t.co/TNvp4ZWS3u","2016-09-26 03:00:05",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8743","‚ÄòModern Family‚Äô to Feature TV‚Äôs First Transgender Child Actor https://t.co/bVoKP84tzx","2016-09-27 00:37:19",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8744","RT @psdwordpress: ‚ÄòModern Family‚Äô casts transgender child¬†actor https://t.co/pZM60ZCUBN https://t.co/GRChcy4g4b","2016-09-27 18:17:32",NA,NA,"TRUE","FALSE","3","0","FALSE",1
"8745","RT @Shy_Survivor: Oh, FFS, with heels he's what? 6'8""? So he manipulates the TSA into making a female agent pat him down? WRONG. @CNN https‚Ä¶","2016-09-25 01:48:32",NA,NA,"TRUE","FALSE","1","0","FALSE",-1
"8746","Modern Family will feature a transgender child actor in a forthcoming episode https://t.co/pcZtqKPmgN https://t.co/gHKTIRlJuH","2016-09-27 12:15:13",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8747","Popular Nigerian Transgender, Noni Salma Regrets Not Making her Transition As A¬†Teenager https://t.co/rzTmumVWOS https://t.co/kKV6zMAdYs","2016-09-23 10:46:40",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8748","https://t.co/xails6f7xq

Pleased to see this today - word is getting out. :)","2016-09-26 22:46:32",NA,NA,"FALSE","FALSE","3","5","FALSE",0
"8749","or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 20:49:28",NA,NA,"FALSE","FALSE","19","27","FALSE",0
"8750","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:59:38",NA,NA,"TRUE","FALSE","27","0","FALSE",1
"8751","RT @mgsledge: Transgender woman was raped while housed in Orleans jail cell with ""high-risk"" male inmate, lawsuit alleges: https://t.co/rUn‚Ä¶","2016-09-20 23:58:45",NA,NA,"TRUE","FALSE","15","0","FALSE",-1
"8752","RT @CutterStreeby: ""The bathroom with its gender-binary regime ... is one of the signatures of the afterlife of slavery."" https://t.co/eTtg‚Ä¶","2016-09-19 08:12:05",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8753","or transgender couple has child. https://t.co/t6wBIEME17","2016-09-23 20:49:28",NA,NA,"FALSE","FALSE","19","27","FALSE",0
"8754","RT @MrJeromeTrammel: Dear Feminists,

When fighting for women's right please DO NOT exclude transgender women. It's hypocritical if they ar‚Ä¶","2016-09-26 18:27:13",NA,NA,"TRUE","FALSE","89","0","FALSE",0
"8755","RT @ClevelandClinic: .@CUngerMD explains why the transgender community needs more comprehensive care: https://t.co/lKCvpBfkEL","2016-09-27 01:18:07",NA,NA,"TRUE","FALSE","16","0","FALSE",1
"8756","RT @1059KNRS: Modern Family First Show With Transgender Kid Actor https://t.co/bfZLwPsDpm https://t.co/TkYWHqbtvm","2016-09-27 18:51:17",NA,NA,"TRUE","FALSE","1","0","FALSE",1
"8757","Transgender couple becomes world‚Äôs first to give birth (PHOTOS) https://t.co/s5cmLWBSVx","2016-09-25 14:10:12",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8758","Seattle Children‚Äôs Hospital to open transgender care clinic - Fri, 23 Sep 2016 PST https://t.co/2JvKZAvPZL","2016-09-23 23:16:35",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8759","RT @benshapiro: NBA will bash Charlotte because of transgender bathrooms. But the Hornets actually get LOOTED and no response. https://t.co‚Ä¶","2016-09-26 14:40:38",NA,NA,"TRUE","FALSE","1277","0","FALSE",-1
"8760","RT @HetrickMartin: .@ModernFam makes #history by casting TV's first #transgender child actor https://t.co/afZ5gChYxu via@huffpostqueer  #lg‚Ä¶","2016-09-27 19:19:46",NA,NA,"TRUE","FALSE","1","0","FALSE",0
"8761","Is the Transgender Bathroom Law Debate Affecting Businesses? You Bet https://t.co/kZkeqXLJee (via @InsideCounsel) #idleg","2016-09-23 18:34:51",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8762","#marketingtips RT pjforguk: Baritone turns mezzo #soprano in Seattle‚Äôs transgender #opera https://t.co/UzQY9VOqhr","2016-09-27 10:32:40",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8763","At least their restrooms are transgender free. https://t.co/ySCBxVNwrb","2016-09-22 13:01:51",NA,NA,"FALSE","FALSE","0","0","FALSE",1
"8764","Transgender women refused entry at Hong Kong International Airport https://t.co/ZQI38zBqKj","2016-09-26 07:10:35",NA,NA,"FALSE","FALSE","0","0","FALSE",-1
"8765","Transgender ex-SEAL says TSA humiliated her: A self-described ""professional traveler,"" Kristin Beck knows the... https://t.co/UhcJWf14ET","2016-09-22 15:27:46",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8766","Wisconsin transgender student scores victory in school bathroom case https://t.co/wovxhc9mKp","2016-09-21 20:07:02",NA,NA,"FALSE","FALSE","2","0","FALSE",1
"8767","RT @IzzyRray: I'm a BOY in makeup. I'm not transgender, don't ask again.","2016-09-22 04:22:46",NA,NA,"TRUE","FALSE","3","0","FALSE",0
"8768","Planned Parenthood to offer services to transgender clients: Transgender patients will get a medical home","2016-09-26 11:31:02",NA,NA,"FALSE","FALSE","0","0","FALSE",0
"8769","#Transgender people are retirees, like Cheryl. https://t.co/Xrb9UOTqxK #transformwa #LGBTQ https://t.co/LH7Jvtpjzq","2016-09-27 19:10:40",NA,NA,"FALSE","FALSE","1","2","FALSE",1
"8770","12-year-old transgender student delivers powerful speech to school board to fight transphobic rhetoric:‚Ä¶ https://t.co/gLU0XOZAJo","2016-09-27 19:20:14",NA,NA,"FALSE","FALSE","18","61","FALSE",0
"8771","RT @UploadVR: 'The Circle' might be one of the most powerful @oculus Touch experiences yet. via @Hero_Kvatch #EGX2016 #VR https://t.co/t1p7‚Ä¶","2016-09-25 00:12:25",NA,NA,"TRUE","FALSE","2","0","FALSE",1
"8772","RT @Juliane_ubm: 7 Hottest Transgender People Who Are Ruling Modeling Industry https://t.co/TqmEKixdjh","2016-09-22 04:54:55",NA,NA,"TRUE","FALSE","27","0","FALSE",1
